visitor_id,Last_Purchase_Date,Recency,Frequency,Monetary
676713,54:53.0,89,1,1
862280,11:01.0,87,1,1
204328,44:43.0,44,1,1
445564,59:59.0,118,1,1
211590,42:21.0,114,1,1
869542,25:53.0,57,1,1
892018,53:16.0,55,1,1
336596,12:18.0,39,1,1
524974,37:04.0,18,1,1
1128479,14:42.0,77,1,1
939019,34:20.0,70,1,1
127425,08:18.0,85,1,1
1252037,10:53.0,65,1,1
1030990,01:56.0,62,1,1
273814,29:36.0,50,1,1
451106,39:26.0,107,1,1
405816,15:20.0,88,1,1
307943,51:54.0,92,1,1
1331702,28:44.0,42,1,1
1148299,58:52.0,49,1,1
1169547,08:41.0,99,1,1
296167,29:19.0,22,1,1
1402877,14:59.0,67,1,1
1056921,25:18.0,65,1,1
1005397,34:18.0,85,1,1
906711,51:13.0,29,1,1
157195,15:44.0,24,1,1
239439,29:13.0,12,1,1
1336737,59:09.0,5,1,1
131725,39:11.0,118,1,1
1244177,46:57.0,79,1,1
480552,38:08.0,79,1,1
1288545,49:38.0,67,1,1
712608,59:20.0,89,1,1
77868,38:59.0,35,1,1
891726,00:43.0,116,1,1
769903,49:23.0,73,1,1
57925,21:56.0,51,1,1
426297,36:51.0,138,1,1
1142434,07:17.0,53,1,1
945706,58:25.0,99,1,1
608240,13:26.0,47,1,1
1042059,40:33.0,50,1,1
22276,30:14.0,96,1,1
1393113,07:41.0,91,1,1
1219305,46:59.0,23,1,1
705177,35:51.0,108,1,1
1056168,08:32.0,14,1,1
1125577,35:56.0,77,1,1
494369,33:17.0,102,1,1
1206962,33:22.0,46,1,1
709797,56:20.0,31,1,1
821427,59:10.0,26,1,1
893784,11:57.0,100,1,1
995925,20:52.0,94,1,1
203197,29:49.0,24,1,1
610859,39:54.0,80,1,1
1088210,35:45.0,31,1,1
480440,02:48.0,3,1,1
299636,40:44.0,113,1,1
914651,02:03.0,73,1,1
514028,43:53.0,28,1,1
531340,33:49.0,66,1,1
648463,19:40.0,136,1,1
109721,12:33.0,51,1,1
447164,21:41.0,115,1,1
171693,13:40.0,136,1,1
3936,41:25.0,25,1,1
944478,28:49.0,126,1,1
1028073,35:34.0,107,1,1
371733,51:40.0,98,1,1
1131565,48:19.0,59,1,1
295182,21:59.0,37,1,1
1263541,41:11.0,24,1,1
1130689,32:49.0,54,1,1
1136617,17:36.0,95,1,1
1069361,57:36.0,43,1,1
488343,51:27.0,71,1,1
908786,45:21.0,48,1,1
123724,37:45.0,31,1,1
1246369,37:39.0,26,1,1
1105004,46:36.0,92,1,1
576252,20:00.0,19,1,1
259178,22:02.0,50,1,1
1286827,18:53.0,104,1,1
837233,01:01.0,32,1,1
270562,36:33.0,31,1,1
43687,58:16.0,28,1,1
1216153,27:13.0,17,1,1
459332,26:08.0,79,1,1
624095,20:53.0,27,1,1
989215,53:40.0,93,1,1
394366,02:23.0,27,1,1
6618,47:14.0,27,1,1
472614,54:36.0,127,1,1
1307620,21:29.0,58,1,1
786834,41:47.0,121,1,1
570716,43:21.0,102,1,1
1320730,27:36.0,99,1,1
1119697,22:54.0,87,1,1
926490,54:26.0,64,1,1
344688,13:57.0,81,1,1
976623,47:50.0,16,1,1
961349,36:48.0,125,1,1
615250,43:47.0,81,1,1
1125860,48:26.0,32,1,1
252812,07:59.0,27,1,1
1112704,46:08.0,65,1,1
355053,25:52.0,46,1,1
1303183,08:26.0,6,1,1
627,48:36.0,29,1,1
233038,04:04.0,62,1,1
388893,19:16.0,93,1,1
1041558,24:26.0,25,1,1
1301975,48:24.0,135,1,1
1226063,09:23.0,131,1,1
1043550,18:58.0,70,1,1
856489,21:32.0,38,1,1
1348862,44:34.0,29,1,1
1071917,50:29.0,126,1,1
379092,24:10.0,109,1,1
1232884,36:54.0,38,1,1
772015,04:19.0,21,1,1
446730,32:49.0,93,1,1
1196552,40:07.0,100,1,1
700847,15:11.0,87,1,1
211130,15:12.0,42,1,1
953982,35:02.0,4,1,1
309939,21:53.0,136,1,1
1114308,15:39.0,135,1,1
1260190,56:30.0,129,1,1
953198,40:58.0,128,1,1
204097,48:31.0,77,1,1
1272533,20:34.0,14,1,1
511779,55:43.0,115,1,1
1231909,08:57.0,70,1,1
935588,03:45.0,80,1,1
1254385,44:32.0,114,1,1
666443,28:03.0,76,1,1
833447,32:44.0,23,1,1
24166,29:39.0,87,1,1
1338149,04:01.0,122,1,1
1250332,27:14.0,79,1,1
203974,06:25.0,50,1,1
313563,23:42.0,86,1,1
648464,48:17.0,55,1,1
309647,09:08.0,109,1,1
109095,45:41.0,91,1,1
513408,26:01.0,20,1,1
119168,04:55.0,76,1,1
320195,06:08.0,17,1,1
931074,53:06.0,9,1,1
1369885,55:25.0,78,1,1
1230558,46:18.0,19,1,1
1323794,48:33.0,65,1,1
440481,55:30.0,102,1,1
812122,39:18.0,85,1,1
507743,58:40.0,79,1,1
805630,08:42.0,70,1,1
1239048,26:49.0,73,1,1
1169625,33:24.0,59,1,1
1075788,06:04.0,35,1,1
690130,32:29.0,114,1,1
1183717,40:26.0,59,1,1
62377,59:23.0,28,1,1
276809,17:01.0,21,1,1
227343,06:08.0,58,1,1
1329553,55:14.0,57,1,1
436797,27:40.0,99,1,1
381944,30:45.0,27,1,1
504978,26:17.0,128,1,1
698162,49:37.0,19,1,1
944416,30:59.0,22,1,1
804983,14:54.0,18,1,1
1363788,24:57.0,53,1,1
259305,09:03.0,52,1,1
1386264,48:05.0,89,1,1
458108,38:44.0,87,1,1
1256074,20:16.0,80,1,1
1234428,47:22.0,84,1,1
267735,12:34.0,71,1,1
1079996,29:10.0,85,1,1
83748,17:15.0,47,1,1
1337382,38:16.0,3,1,1
182451,53:31.0,29,1,1
777134,54:19.0,52,1,1
106470,56:54.0,84,1,1
1025263,45:15.0,22,1,1
1060743,41:32.0,85,1,1
1292722,38:57.0,127,1,1
1083036,57:38.0,78,1,1
971406,55:19.0,64,1,1
719055,18:27.0,60,1,1
9519,25:01.0,52,1,1
99915,24:37.0,51,1,1
242740,36:30.0,39,1,1
1200007,30:40.0,108,1,1
1024035,34:23.0,94,1,1
278097,39:58.0,120,1,1
933885,27:37.0,54,1,1
606091,53:53.0,26,1,1
1263797,26:00.0,136,1,1
457524,56:34.0,46,1,1
127718,33:09.0,10,1,1
406584,52:34.0,127,1,1
596542,58:55.0,70,1,1
1380247,08:03.0,72,1,1
766526,23:33.0,96,1,1
480000,33:02.0,81,1,1
544849,29:02.0,111,1,1
1053942,42:28.0,28,1,1
1130813,15:13.0,76,1,1
1381398,29:22.0,97,1,1
1365892,30:12.0,122,1,1
1334545,49:02.0,137,1,1
948961,21:45.0,60,1,1
607534,04:35.0,127,1,1
319880,41:36.0,109,1,1
350176,37:55.0,99,1,1
51591,51:39.0,32,1,1
64575,06:21.0,27,1,1
771466,06:32.0,126,1,1
106381,54:01.0,44,1,1
549938,35:26.0,94,1,1
322310,53:54.0,45,1,1
824061,39:34.0,34,1,1
552165,18:38.0,106,1,1
167506,39:07.0,38,1,1
1233088,44:51.0,70,1,1
827184,54:32.0,43,1,1
1180110,04:05.0,90,1,1
1098035,36:18.0,45,1,1
1398624,03:27.0,43,1,1
1251116,38:08.0,137,1,1
1218507,27:11.0,23,1,1
719301,33:42.0,116,1,1
1322168,44:54.0,104,1,1
743466,23:55.0,98,1,1
905375,17:38.0,2,1,1
258538,46:11.0,136,1,1
1170438,07:57.0,12,1,1
1209676,37:18.0,135,1,1
179362,08:50.0,45,1,1
1120402,37:22.0,100,1,1
1397098,53:19.0,11,1,1
663861,10:11.0,127,1,1
1349049,12:17.0,32,1,1
875980,21:19.0,2,1,1
31236,16:55.0,110,1,1
20167,45:23.0,69,1,1
813069,06:42.0,108,1,1
12295,09:11.0,91,1,1
1110180,53:24.0,13,1,1
666168,04:12.0,124,1,1
823746,41:22.0,76,1,1
11462,37:47.0,71,1,1
148923,15:09.0,28,1,1
1251920,37:31.0,18,1,1
502974,22:49.0,92,1,1
896538,52:52.0,121,1,1
552148,25:15.0,109,1,1
726288,17:06.0,32,1,1
1373543,14:43.0,132,1,1
549798,33:00.0,27,1,1
73483,29:20.0,9,1,1
1089934,47:29.0,92,1,1
571830,30:49.0,109,1,1
26032,45:02.0,38,1,1
1014288,27:31.0,114,1,1
367079,16:23.0,79,1,1
806371,10:25.0,101,1,1
382808,53:29.0,69,1,1
1218647,45:19.0,58,1,1
767702,39:12.0,116,1,1
811031,11:37.0,74,1,1
229432,54:54.0,46,1,1
359960,02:35.0,36,1,1
1183536,30:50.0,44,1,1
340753,43:31.0,79,1,1
369432,28:03.0,59,1,1
1030896,04:25.0,58,1,1
993355,48:10.0,52,1,1
496310,37:20.0,51,1,1
763580,29:15.0,106,1,1
447385,23:21.0,73,1,1
105033,14:31.0,106,1,1
1101023,07:07.0,4,1,1
107025,37:25.0,122,1,1
538288,05:51.0,118,1,1
549672,46:20.0,95,1,1
253328,04:01.0,46,1,1
1170409,09:23.0,24,1,1
598282,15:49.0,22,1,1
1332318,58:15.0,116,1,1
599633,20:29.0,102,1,1
643085,52:35.0,110,1,1
278088,41:24.0,42,1,1
959326,31:31.0,80,1,1
817978,19:17.0,114,1,1
299259,39:02.0,77,1,1
323896,17:50.0,42,1,1
287434,08:31.0,136,1,1
1053100,00:56.0,76,1,1
1208219,03:39.0,74,1,1
931964,40:26.0,98,1,1
805761,02:46.0,127,1,1
376897,29:25.0,72,1,1
1126439,02:20.0,42,1,1
1165723,40:15.0,53,1,1
741296,18:45.0,106,1,1
555583,01:47.0,94,1,1
735385,28:19.0,20,1,1
976621,49:42.0,65,1,1
399290,14:43.0,24,1,1
1277748,11:56.0,59,1,1
1134909,31:03.0,49,1,1
854858,33:44.0,107,1,1
52484,29:46.0,73,1,1
273385,58:36.0,108,1,1
1337038,04:31.0,43,1,1
179972,59:45.0,27,1,1
989748,33:10.0,137,1,1
1028669,30:49.0,129,1,1
1151703,48:35.0,72,1,1
454690,29:16.0,114,1,1
154476,56:48.0,99,1,1
408762,22:55.0,79,1,1
835193,10:08.0,100,1,1
278967,19:12.0,31,1,1
457246,25:47.0,35,1,1
218469,43:59.0,71,1,1
220948,05:35.0,115,1,1
831008,55:11.0,134,1,1
1064813,19:01.0,43,1,1
368241,22:54.0,53,1,1
987255,22:33.0,114,1,1
268994,43:21.0,74,1,1
513479,39:19.0,92,1,1
1148285,55:32.0,24,1,1
897308,10:24.0,115,1,1
132066,58:40.0,69,1,1
940760,27:02.0,61,1,1
1161707,22:34.0,2,1,1
592998,57:01.0,113,1,1
501594,38:57.0,66,1,1
66238,48:23.0,53,1,1
1012516,56:14.0,100,1,1
239279,59:47.0,17,1,1
556101,50:30.0,58,1,1
981327,44:36.0,33,1,1
218658,27:06.0,18,1,1
639948,34:31.0,128,1,1
148485,44:22.0,69,1,1
1068812,16:40.0,66,1,1
408181,18:53.0,128,1,1
587651,57:16.0,123,1,1
727370,04:32.0,122,1,1
1128102,27:51.0,115,1,1
1062712,43:36.0,128,1,1
256465,26:42.0,115,1,1
461700,05:05.0,77,1,1
1208531,37:59.0,112,1,1
249017,00:47.0,116,1,1
927447,43:29.0,55,1,1
803016,15:29.0,44,1,1
379562,42:06.0,79,1,1
479891,26:56.0,92,1,1
1110744,05:56.0,116,1,1
271410,05:57.0,77,1,1
1295687,01:04.0,65,1,1
1290967,10:04.0,11,1,1
176491,25:18.0,126,1,1
1073266,34:07.0,120,1,1
995267,39:55.0,72,1,1
902701,56:00.0,65,1,1
1340493,59:26.0,129,1,1
1087601,14:33.0,120,1,1
579659,47:58.0,58,1,1
66052,20:38.0,85,1,1
337338,23:07.0,30,1,1
1390171,08:22.0,25,1,1
1274293,40:23.0,67,1,1
356571,15:19.0,42,1,1
639616,26:07.0,5,1,1
618368,44:06.0,91,1,1
1218962,53:02.0,25,1,1
788475,47:01.0,64,1,1
892316,41:10.0,23,1,1
577054,42:24.0,46,1,1
1317771,17:38.0,85,1,1
401480,22:53.0,133,1,1
145611,11:01.0,137,1,1
471670,07:46.0,63,1,1
859080,34:28.0,52,1,1
269618,57:19.0,100,1,1
96640,36:31.0,46,1,1
680669,38:45.0,78,1,1
794340,22:41.0,72,1,1
277968,35:03.0,100,1,1
934663,56:12.0,42,1,1
631750,29:46.0,4,1,1
419333,24:46.0,81,1,1
69982,12:38.0,10,1,1
993475,36:10.0,125,1,1
767636,50:17.0,110,1,1
1382282,53:55.0,39,1,1
1381286,16:55.0,24,1,1
1128992,17:36.0,67,1,1
1339096,19:32.0,60,1,1
724914,39:45.0,35,1,1
1162188,33:33.0,30,1,1
609294,07:21.0,44,1,1
94751,59:39.0,134,1,1
1172075,57:05.0,124,1,1
1371456,38:46.0,127,1,1
549188,16:20.0,126,1,1
1305946,46:15.0,79,1,1
713553,31:43.0,58,1,1
424955,11:53.0,57,1,1
18060,12:54.0,128,1,1
155701,02:31.0,125,1,1
1159609,03:24.0,53,1,1
1025715,47:38.0,54,1,1
46805,24:08.0,115,1,1
168505,47:40.0,63,1,1
1001427,51:35.0,57,1,1
259050,52:13.0,35,1,1
1189991,17:08.0,135,1,1
169103,17:29.0,119,1,1
631140,40:52.0,52,1,1
1347509,12:59.0,65,1,1
156391,21:00.0,80,1,1
1384383,37:24.0,26,1,1
1000030,15:58.0,11,1,1
496313,40:54.0,60,1,1
916332,33:08.0,24,1,1
625275,06:36.0,15,1,1
686211,27:43.0,49,1,1
191439,10:17.0,109,1,1
373906,51:31.0,81,1,1
1160402,34:51.0,3,1,1
100198,25:45.0,39,1,1
562527,30:50.0,66,1,1
989917,56:29.0,3,1,1
979535,52:20.0,80,1,1
370863,53:33.0,125,1,1
708329,24:02.0,49,1,1
432569,06:55.0,96,1,1
1384234,45:57.0,81,1,1
1140064,01:49.0,32,1,1
31359,43:35.0,29,1,1
718279,48:51.0,9,1,1
109106,36:18.0,120,1,1
735090,40:58.0,68,1,1
968652,32:10.0,32,1,1
1321887,08:35.0,3,1,1
831443,54:20.0,92,1,1
881599,59:20.0,132,1,1
346346,20:07.0,122,1,1
58730,00:18.0,100,1,1
538534,59:34.0,100,1,1
952791,33:44.0,41,1,1
511312,33:24.0,30,1,1
461414,14:21.0,82,1,1
938513,04:19.0,115,1,1
1326089,46:10.0,67,1,1
1310463,31:07.0,8,1,1
182047,30:10.0,86,1,1
463366,17:51.0,43,1,1
796670,49:39.0,10,1,1
346166,52:46.0,136,1,1
237573,24:34.0,56,1,1
1242328,45:10.0,46,1,1
1030813,50:54.0,136,1,1
904015,00:00.0,18,1,1
1347094,06:15.0,113,1,1
140115,07:44.0,73,1,1
791048,38:35.0,87,1,1
969860,47:05.0,42,1,1
894065,04:06.0,3,1,1
1112198,08:01.0,129,1,1
109670,27:43.0,64,1,1
1321824,39:17.0,92,1,1
271719,25:17.0,78,1,1
1229430,22:35.0,73,1,1
124489,46:40.0,25,1,1
1324552,20:28.0,122,1,1
1023090,10:06.0,129,1,1
587734,38:56.0,51,1,1
647934,16:14.0,23,1,1
1036246,34:30.0,25,1,1
49384,51:54.0,87,1,1
675368,39:49.0,82,1,1
836186,21:36.0,42,1,1
62368,19:49.0,11,1,1
658299,55:43.0,70,1,1
653971,28:31.0,50,1,1
546406,31:46.0,91,1,1
585358,04:47.0,88,1,1
606755,40:50.0,23,1,1
850942,15:22.0,122,1,1
1019930,39:47.0,57,1,1
949648,19:59.0,77,1,1
549812,57:43.0,16,1,1
670307,58:01.0,8,1,1
1387689,53:53.0,70,1,1
1268760,08:40.0,92,1,1
521494,00:55.0,65,1,1
1285763,30:40.0,108,1,1
1248740,32:02.0,86,1,1
232097,00:49.0,72,1,1
857417,33:07.0,66,1,1
130294,41:26.0,49,1,1
864848,02:15.0,80,1,1
276382,00:32.0,82,1,1
328911,31:08.0,84,1,1
391258,10:39.0,14,1,1
806308,17:35.0,77,1,1
161529,36:03.0,108,1,1
39706,27:24.0,128,1,1
281778,18:05.0,16,1,1
667559,40:04.0,53,1,1
117436,27:20.0,115,1,1
1393377,55:49.0,66,1,1
623466,22:50.0,52,1,1
647087,50:59.0,18,1,1
786265,00:20.0,128,1,1
201005,32:47.0,125,1,1
811841,20:54.0,112,1,1
588753,10:22.0,68,1,1
870052,49:06.0,96,1,1
683211,49:40.0,96,1,1
80244,18:58.0,25,1,1
1333540,32:48.0,67,1,1
15318,58:25.0,53,1,1
561388,01:16.0,48,1,1
653012,11:08.0,97,1,1
641943,41:24.0,38,1,1
451072,12:34.0,14,1,1
554203,56:58.0,126,1,1
490113,40:10.0,74,1,1
1304217,12:40.0,60,1,1
1220230,07:15.0,59,1,1
335297,14:03.0,105,1,1
222425,42:06.0,39,1,1
728701,58:56.0,20,1,1
1299749,57:55.0,56,1,1
134685,02:03.0,51,1,1
1368445,32:09.0,67,1,1
1344801,52:12.0,65,1,1
831463,53:02.0,30,1,1
1113675,52:37.0,23,1,1
608567,53:12.0,56,1,1
270248,39:34.0,32,1,1
10443,26:05.0,123,1,1
548730,49:01.0,77,1,1
778459,01:22.0,35,1,1
908818,33:18.0,59,1,1
1216792,46:49.0,83,1,1
608773,06:52.0,125,1,1
820002,30:16.0,74,1,1
336940,05:05.0,71,1,1
1297960,22:39.0,31,1,1
253391,47:32.0,112,1,1
893043,34:53.0,108,1,1
774758,00:49.0,81,1,1
93978,03:37.0,81,1,1
131768,56:11.0,12,1,1
1023087,42:38.0,52,1,1
873361,55:40.0,40,1,1
278171,38:52.0,115,1,1
835648,26:30.0,113,1,1
254367,15:37.0,68,1,1
424643,33:56.0,107,1,1
1073844,48:10.0,80,1,1
309435,05:30.0,126,1,1
916518,56:02.0,75,1,1
284251,36:07.0,95,1,1
65737,15:52.0,43,1,1
564442,12:08.0,75,1,1
546612,59:27.0,88,1,1
9155,44:24.0,23,1,1
370800,41:38.0,123,1,1
511438,24:47.0,83,1,1
775150,50:55.0,17,1,1
286790,33:16.0,105,1,1
923179,27:14.0,16,1,1
1206788,41:33.0,138,1,1
692199,09:36.0,19,1,1
434507,24:36.0,25,1,1
433256,49:09.0,15,1,1
1313374,56:25.0,71,1,1
1067810,03:27.0,63,1,1
1287798,09:44.0,84,1,1
226999,08:40.0,46,1,1
100012,13:12.0,26,1,1
412758,47:59.0,77,1,1
1398260,35:33.0,74,1,1
908941,49:20.0,101,1,1
1084338,01:05.0,32,1,1
63181,29:13.0,128,1,1
664127,38:26.0,82,1,1
98492,37:04.0,42,1,1
1083837,11:55.0,119,1,1
580472,27:54.0,73,1,1
407740,00:34.0,29,1,1
1083253,05:46.0,7,1,1
732139,55:22.0,138,1,1
501391,55:11.0,128,1,1
584940,14:57.0,123,1,1
842249,19:42.0,113,1,1
494335,20:55.0,106,1,1
1020763,45:49.0,18,1,1
1173466,45:44.0,11,1,1
613539,15:20.0,135,1,1
1262351,58:37.0,137,1,1
408951,36:54.0,123,1,1
1266679,53:51.0,114,1,1
376236,09:12.0,113,1,1
124114,03:39.0,70,1,1
1228883,54:53.0,86,1,1
1099612,53:57.0,59,1,1
156700,59:49.0,85,1,1
1095676,16:47.0,74,1,1
320192,18:51.0,52,1,1
654718,13:13.0,20,1,1
161675,34:39.0,78,1,1
820440,13:29.0,94,1,1
528547,34:31.0,87,1,1
125651,15:36.0,137,1,1
932290,42:40.0,25,1,1
1039506,26:34.0,18,1,1
1304200,30:29.0,14,1,1
1105978,57:21.0,90,1,1
22079,40:22.0,9,1,1
432343,32:45.0,135,1,1
406203,31:56.0,73,1,1
393239,47:52.0,87,1,1
778442,55:42.0,58,1,1
113314,39:05.0,44,1,1
808303,30:37.0,41,1,1
1047813,24:15.0,93,1,1
739647,13:13.0,84,1,1
711733,34:13.0,45,1,1
502170,40:21.0,42,1,1
549778,01:39.0,134,1,1
1365849,50:21.0,64,1,1
117236,40:38.0,95,1,1
675039,12:55.0,71,1,1
300055,46:22.0,87,1,1
312976,39:07.0,49,1,1
1138722,58:28.0,89,1,1
1366782,33:09.0,88,1,1
973129,36:57.0,121,1,1
266693,51:56.0,104,1,1
1001270,27:24.0,70,1,1
837197,04:22.0,51,1,1
1136644,07:19.0,86,1,1
929159,31:11.0,52,1,1
818050,02:54.0,134,1,1
893155,53:47.0,97,1,1
145494,39:29.0,15,1,1
626881,22:23.0,127,1,1
164303,13:59.0,63,1,1
111325,44:05.0,87,1,1
1136787,17:36.0,29,1,1
133632,41:13.0,69,1,1
1370695,03:42.0,66,1,1
225053,23:41.0,87,1,1
1115891,35:44.0,57,1,1
108972,17:12.0,105,1,1
93652,17:30.0,12,1,1
711810,34:06.0,64,1,1
427583,37:01.0,59,1,1
643535,47:59.0,48,1,1
1236134,31:41.0,74,1,1
1000454,18:39.0,86,1,1
1403350,40:38.0,30,1,1
548868,58:56.0,22,1,1
561311,59:12.0,78,1,1
386976,23:29.0,2,1,1
1012983,29:49.0,123,1,1
149673,37:53.0,114,1,1
664846,45:06.0,97,1,1
1242383,30:28.0,124,1,1
1312556,30:52.0,52,1,1
1103840,23:52.0,100,1,1
1108795,03:02.0,129,1,1
1088151,54:06.0,122,1,1
1026720,42:54.0,109,1,1
506913,39:21.0,69,1,1
647863,58:05.0,119,1,1
899836,59:54.0,51,1,1
277576,13:56.0,73,1,1
711913,50:00.0,29,1,1
127366,59:47.0,86,1,1
1012717,33:26.0,30,1,1
359448,50:16.0,42,1,1
1405929,57:06.0,15,1,1
1169857,21:56.0,50,1,1
886766,40:19.0,94,1,1
998808,19:27.0,91,1,1
921499,19:50.0,17,1,1
227054,21:44.0,126,1,1
405190,38:22.0,65,1,1
565656,40:28.0,128,1,1
114903,02:56.0,114,1,1
880377,31:46.0,121,1,1
638328,53:42.0,22,1,1
410663,36:05.0,136,1,1
247005,38:20.0,134,1,1
89656,04:01.0,92,1,1
836799,38:16.0,86,1,1
679473,04:08.0,70,1,1
1339274,17:06.0,102,1,1
1241378,26:24.0,128,1,1
1033942,24:46.0,124,1,1
367586,17:50.0,36,1,1
636539,27:06.0,116,1,1
267861,24:14.0,51,1,1
266464,58:25.0,1,1,1
425356,57:46.0,39,1,1
1192181,21:42.0,123,1,1
312000,33:14.0,19,1,1
764150,20:39.0,24,1,1
853218,24:16.0,129,1,1
1389639,25:51.0,77,1,1
1237694,07:06.0,72,1,1
968555,13:12.0,25,1,1
409412,52:33.0,21,1,1
297868,28:20.0,4,1,1
30824,32:46.0,122,1,1
289401,41:24.0,75,1,1
43605,55:01.0,88,1,1
1360837,57:07.0,45,1,1
15218,30:02.0,65,1,1
685444,06:50.0,101,1,1
366464,18:22.0,60,1,1
1004871,15:14.0,123,1,1
207157,30:57.0,72,1,1
1058705,23:39.0,88,1,1
1255925,23:44.0,28,1,1
870390,21:15.0,11,1,1
1318195,38:32.0,125,1,1
1044842,01:33.0,44,1,1
815259,14:39.0,110,1,1
400676,12:43.0,129,1,1
1401744,13:55.0,58,1,1
260032,29:57.0,56,1,1
477155,33:57.0,113,1,1
88182,37:28.0,33,1,1
1194554,31:01.0,14,1,1
125643,34:18.0,66,1,1
240496,54:09.0,47,1,1
939169,50:38.0,112,1,1
1305875,24:58.0,46,1,1
24644,30:07.0,41,1,1
1374631,03:44.0,115,1,1
560375,25:56.0,4,1,1
827333,56:55.0,123,1,1
1404286,29:04.0,68,1,1
1098310,23:29.0,85,1,1
1139426,06:26.0,40,1,1
544205,12:36.0,115,1,1
496628,30:37.0,74,1,1
1327847,37:08.0,60,1,1
40024,58:15.0,38,1,1
840234,26:35.0,24,1,1
317553,03:15.0,121,1,1
1002973,58:51.0,113,1,1
338801,07:17.0,107,1,1
442771,24:04.0,37,1,1
25809,46:45.0,5,1,1
1361730,56:13.0,130,1,1
261807,18:24.0,55,1,1
1269725,02:04.0,44,1,1
1220196,59:10.0,24,1,1
1062953,03:03.0,129,1,1
280722,12:22.0,115,1,1
37382,07:58.0,108,1,1
1109044,07:59.0,105,1,1
753768,03:51.0,29,1,1
607090,10:53.0,120,1,1
1093461,33:32.0,25,1,1
1373738,16:49.0,121,1,1
35112,33:55.0,102,1,1
1150478,55:47.0,24,1,1
881608,33:30.0,124,1,1
49158,48:07.0,85,1,1
46748,37:33.0,13,1,1
772285,35:51.0,122,1,1
276165,43:18.0,121,1,1
334748,33:13.0,78,1,1
1214531,52:26.0,69,1,1
209550,43:44.0,39,1,1
637412,54:05.0,36,1,1
254579,18:15.0,19,1,1
585885,49:41.0,71,1,1
838113,41:08.0,57,1,1
568736,43:35.0,22,1,1
998502,34:38.0,19,1,1
653210,02:10.0,133,1,1
386796,22:43.0,79,1,1
813307,18:58.0,106,1,1
1244501,26:03.0,97,1,1
78882,11:12.0,72,1,1
530617,18:28.0,114,1,1
256726,13:30.0,70,1,1
1031191,46:39.0,19,1,1
512180,04:38.0,66,1,1
1330764,41:46.0,82,1,1
712440,15:56.0,45,1,1
100067,49:37.0,53,1,1
279142,29:52.0,95,1,1
1325162,07:48.0,19,1,1
960105,25:08.0,35,1,1
1360087,22:34.0,32,1,1
785043,36:39.0,31,1,1
1289081,31:03.0,9,1,1
565865,45:10.0,8,1,1
1377562,13:35.0,53,1,1
1249456,48:10.0,48,1,1
224841,30:53.0,96,1,1
1186376,23:28.0,49,1,1
220911,38:23.0,87,1,1
1243545,47:42.0,19,1,1
373992,46:56.0,9,1,1
1176366,53:39.0,50,1,1
957729,59:38.0,70,1,1
1137846,35:38.0,97,1,1
769337,19:23.0,90,1,1
23645,48:15.0,35,1,1
113592,59:19.0,17,1,1
136855,07:12.0,67,1,1
31843,22:57.0,125,1,1
279677,17:09.0,83,1,1
1203751,30:16.0,17,1,1
795448,39:57.0,79,1,1
555045,58:00.0,72,1,1
155278,58:23.0,96,1,1
222534,22:55.0,81,1,1
1212041,07:18.0,112,1,1
252415,38:07.0,73,1,1
1288102,26:37.0,31,1,1
297639,46:56.0,127,1,1
1033046,11:58.0,72,1,1
222411,09:41.0,39,1,1
28308,04:16.0,78,1,1
1038542,01:41.0,70,1,1
1355819,05:56.0,56,1,1
357181,16:22.0,94,1,1
1149894,39:36.0,132,1,1
611155,16:29.0,64,1,1
1316274,49:32.0,105,1,1
741488,23:45.0,47,1,1
754472,47:42.0,8,1,1
598812,47:23.0,126,1,1
897961,39:47.0,13,1,1
1308517,00:17.0,11,1,1
1297940,36:37.0,113,1,1
989923,02:07.0,136,1,1
1002478,31:21.0,30,1,1
1230976,43:42.0,74,1,1
577103,52:39.0,67,1,1
879169,23:09.0,135,1,1
479127,40:51.0,25,1,1
656771,49:14.0,19,1,1
677329,37:35.0,64,1,1
414307,09:47.0,44,1,1
905976,29:53.0,21,1,1
1259051,46:28.0,119,1,1
1396583,46:29.0,106,1,1
1399500,02:19.0,7,1,1
6190,46:47.0,132,1,1
790828,22:14.0,124,1,1
1291803,36:12.0,109,1,1
1069711,04:36.0,93,1,1
1376254,08:33.0,19,1,1
18195,23:37.0,133,1,1
1399374,57:51.0,99,1,1
786374,20:02.0,95,1,1
1122429,41:20.0,89,1,1
336577,50:59.0,53,1,1
318197,58:11.0,71,1,1
1324810,50:43.0,71,1,1
713127,58:58.0,94,1,1
1065320,56:02.0,33,1,1
891847,38:31.0,1,1,1
899006,36:57.0,49,1,1
1086903,15:52.0,63,1,1
32596,15:06.0,49,1,1
734226,19:55.0,44,1,1
648175,41:10.0,60,1,1
745504,45:13.0,38,1,1
1157385,14:02.0,31,1,1
1268600,57:42.0,58,1,1
911744,56:46.0,113,1,1
702055,55:49.0,62,1,1
1313950,26:08.0,105,1,1
296431,09:21.0,42,1,1
476780,34:15.0,61,1,1
1205291,10:55.0,9,1,1
1077145,19:23.0,105,1,1
880629,46:33.0,79,1,1
808750,41:04.0,19,1,1
983783,49:58.0,9,1,1
29659,11:07.0,119,1,1
805249,28:14.0,101,1,1
156002,51:25.0,100,1,1
331980,37:14.0,81,1,1
72155,25:15.0,100,1,1
717701,31:51.0,94,1,1
